gene_id	midas_1EE_S42_Xp_blk	midas_1EM_S18_Xp_blk	midas_1XE_S43_Xp_blk	midas_1XM_S19_Xp_blk	midas_2EE_S44_Xp_blk	midas_2EM_S20_Xp_blk	midas_2XE_S45_Xp_blk	midas_2XM_S21_Xp_blk	midas_3EE_S46_Xp_blk	midas_3EM_S22_Xp_blk	midas_3XE_S47_Xp_blk	midas_3XM_S23_Xp_blk	midas_4EE_S48_Xp_blk	midas_4EM_S24_Xp_blk	midas_4XE_S49_Xp_blk	midas_4XM_S25_Xp_blk	midas_5EE_S50_Xp_blk	midas_5EM_S26_Xp_blk	midas_5XE_S51_Xp_blk	midas_5XM_S27_Xp_blk	midas_6EE_S52_Xp_blk	midas_6EM_S28_Xp_blk	midas_6XE_S53_Xp_blk	midas_6XM_S29_Xp_blk
SUPERPANG_00183	18336	13927	4741	83	17611	12761	2487	803	17347	13577	12178	36	13094	13865	9260	83	15102	9416	4617	594	19166	14802	292	203
SUPERPANG_00184	6094	4615	1465	28	5953	4146	799	267	7026	4182	4196	9	4866	4362	2737	25	5016	3001	1727	237	6209	4961	96	38
SUPERPANG_00185	29931	21810	6912	162	27607	20625	3712	1240	26840	21251	19297	87	21823	21063	13853	192	24815	14744	7205	1095	26920	23500	466	241
SUPERPANG_00186	2063	3150	613	25	2968	3114	384	201	2565	2901	1526	26	2481	3097	2104	42	2749	1829	786	94	3228	2556	49	33
SUPERPANG_00187	8915	8012	2732	49	10075	7771	1030	507	8224	8272	6053	30	7840	8105	5308	86	7066	5653	2248	398	8741	8414	146	79
SUPERPANG_00188	18174	13856	4442	72	16513	12274	2193	735	15996	12755	11902	45	13706	12650	8669	112	14244	8847	3921	622	15392	14203	178	184
SUPERPANG_00189	11321	10797	3489	50	11903	9678	1266	559	11265	9623	7357	45	9836	9890	6911	82	9186	6677	2870	528	11477	10758	135	101
SUPERPANG_00190	4322	5303	1331	39	5586	4766	520	364	4763	4757	3164	12	3931	4932	3389	40	3936	3155	1355	223	5279	5085	62	81
SUPERPANG_00191	7204	8422	2194	44	9251	7809	874	566	8374	8033	5535	59	6761	8209	5656	60	7240	5489	2517	336	9555	8473	149	91
SUPERPANG_00192	20023	17576	4884	124	21187	16107	2682	1061	21762	16910	14382	67	16487	16982	11461	93	19172	11575	8975	878	22887	18320	357	185
SUPERPANG_00193	20457	15400	4274	78	19184	14041	2568	960	27289	14173	13732	54	16389	14880	9562	143	19497	10060	11692	647	27366	15953	444	147
SUPERPANG_00194	2446	1655	564	6	2198	1635	288	80	2521	1567	1418	2	1693	1680	1099	20	1899	1245	777	67	2679	1800	26	24
SUPERPANG_00195	27783	22333	6747	135	27491	20310	3607	1283	28977	20376	18470	65	21431	21123	13862	193	22695	14486	7426	1104	28439	23063	382	288
SUPERPANG_00196	6789	9123	2375	35	9137	8414	1050	478	8396	8606	5580	33	7233	8768	5931	123	7529	6034	2445	444	9705	8661	199	111
SUPERPANG_00197	22173	20520	6412	115	23680	18849	3359	1152	24598	19249	16274	45	19161	19891	13354	151	20582	13232	7079	895	24495	20437	374	203
SUPERPANG_00198	16654	11247	3793	58	15199	10580	2073	750	16434	11175	10680	34	12629	11238	7373	40	13595	7839	4151	561	16651	12770	210	113
SUPERPANG_00199	13792	11602	3349	60	13745	10744	1822	657	12808	11034	8983	38	10489	11385	7496	101	11909	7456	3428	540	14366	11962	203	91
SUPERPANG_00200	11949	9317	2893	52	11290	8687	1477	492	10255	8333	7805	20	8920	8726	5562	99	9100	6090	2631	400	11191	9686	151	120
SUPERPANG_00201	9958	7084	2303	42	8609	6358	1158	425	8636	6552	5742	40	7228	6828	4508	49	7494	4754	2015	355	9097	7606	147	80
SUPERPANG_00202	14416	10863	3573	57	13276	9892	1688	620	13717	10064	9337	53	11007	10264	6916	77	11603	7025	3562	542	14197	11962	158	75
SUPERPANG_00203	9149	7171	2416	38	9151	6676	1197	366	11297	6673	6326	15	7217	7091	4534	28	7929	4659	3015	311	10460	7721	141	75
SUPERPANG_00204	9236	7874	2642	44	9325	7599	1074	423	9938	7399	6397	14	7504	7647	5220	51	7388	5364	2672	310	10524	8107	155	100
SUPERPANG_00205	25091	17505	5477	112	22512	16409	3013	946	28361	16823	15460	56	17570	16586	11202	130	20995	11659	7267	799	27559	18823	397	172
SUPERPANG_00206	4416	4934	1088	31	5341	4478	787	267	7192	4516	2888	20	4373	4725	3170	74	5510	3210	1941	195	8122	5084	145	43
SUPERPANG_00207	11157	7341	2225	40	9331	6445	1232	413	15607	6785	6618	19	8202	7000	4353	63	8983	4860	3479	270	13272	7963	184	66
SUPERPANG_00208	17480	11072	3648	69	15499	10315	2100	643	22302	11280	11059	27	12717	11496	7245	88	14362	7452	8220	542	20606	12434	380	103
SUPERPANG_00209	11587	13683	3717	97	15087	12698	2086	792	14636	13015	8513	147	11622	12767	8779	129	12032	8556	6157	487	17182	12605	344	166
SUPERPANG_00210	4117	5172	1577	25	5758	5381	775	340	4481	5009	2759	26	4631	5354	3638	69	4199	3573	1653	197	5740	5081	123	73
SUPERPANG_00211	1761	2415	537	17	2140	2250	289	136	1796	1919	1136	18	1770	1936	1580	27	1815	1269	701	72	2565	1902	26	33
SUPERPANG_00212	5378	4917	1607	26	6064	4523	577	333	5007	4681	3741	16	4415	4858	3198	40	4199	3403	1535	215	5382	5389	80	42
SUPERPANG_00213	9883	7321	2299	28	9356	6589	1208	452	8755	6904	6140	34	6930	7157	4605	53	7270	4765	2411	288	8904	7788	164	62
SUPERPANG_00214	9343	5881	1985	40	7754	5336	950	319	9352	5486	5783	19	6536	5794	3824	34	7372	3756	2661	189	9028	6584	114	73
SUPERPANG_00215	8672	5990	1889	37	7863	5449	1130	376	9685	5965	5787	41	6158	5898	3775	30	7364	4157	2813	251	9186	6748	145	59
SUPERPANG_00216	11489	9804	2921	55	12397	9337	1399	672	11392	9628	8096	52	9546	9256	6621	50	10071	6767	3518	472	12699	10366	144	101
SUPERPANG_00217	2585	3160	640	18	3048	3067	423	172	3064	2998	2029	18	2486	3017	2084	18	3031	2036	993	145	3947	2799	63	41
SUPERPANG_00218	7095	5430	1724	35	6876	4978	917	352	7444	5011	4614	9	5330	5274	3322	28	5916	3661	1847	223	7344	5543	103	46
SUPERPANG_00219	15314	9728	3183	76	12475	9042	1694	565	15175	9284	8720	23	10699	9462	6102	55	11249	6384	3274	427	14795	11061	151	90
SUPERPANG_00220	18678	13578	4236	68	16966	12841	2416	743	19907	13195	11833	48	13173	12752	9181	81	15482	8976	4244	573	19620	14562	229	126
SUPERPANG_00221	12988	8227	2698	43	10894	7463	1596	526	14409	7970	7398	27	9200	8204	5165	49	10173	5621	2590	474	13128	9183	168	83
SUPERPANG_00222	6069	4634	1434	16	5785	4175	665	259	6059	4324	3743	18	4541	4311	2927	34	4487	3065	1362	230	6258	4861	94	34
SUPERPANG_00223	6571	5632	1701	23	6568	4956	883	296	6694	5341	4450	14	5044	5409	3487	16	5384	3694	1630	263	7392	5765	75	76
SUPERPANG_00224	976	1021	288	5	1075	871	128	57	1160	887	690	24	800	923	624	20	992	656	330	46	1298	860	34	16
SUPERPANG_00225	15767	11181	3588	57	14336	10167	1943	667	15384	10641	9704	21	11543	10510	6892	106	12901	7518	3813	573	16673	11584	217	114
SUPERPANG_00226	8753	5563	1868	37	7389	5048	1106	385	8982	5576	5041	21	6482	5603	3537	43	6930	3925	1898	323	9003	6448	97	41
SUPERPANG_00227	32570	21134	6542	103	27169	19131	3533	1247	36183	19715	18405	77	22098	20682	13572	131	26018	14257	7689	1042	36555	22955	404	232
SUPERPANG_00228	19988	13315	4150	61	16952	12440	2327	789	22939	12915	11520	41	13738	13292	8396	70	15951	9144	4508	645	22571	14561	220	132
SUPERPANG_00229	2283	1631	519	10	2085	1449	272	88	3048	1562	1339	6	1735	1492	906	8	1863	1038	593	84	2706	1850	36	15
SUPERPANG_00230	13401	9415	2859	61	11549	8445	1462	508	15491	8756	7675	25	9253	8847	5835	44	10195	5870	3666	425	15609	9648	173	95
SUPERPANG_00231	3593	2324	695	13	2907	2137	455	155	4138	2154	2078	10	2448	2175	1357	16	2834	1602	1252	102	4128	2296	70	17
SUPERPANG_00232	5759	3513	1174	14	4764	3211	642	227	7133	3216	3657	15	3719	3308	2309	49	4619	2553	2597	153	6960	3877	125	37
SUPERPANG_00233	17271	12447	3968	54	16112	11385	2148	731	23644	12217	11419	22	12734	12396	7930	74	14309	8657	6540	488	20560	13573	233	138
SUPERPANG_00234	1251	956	280	2	1218	865	157	61	1720	936	874	4	981	838	638	3	1121	601	435	46	1559	1024	16	10
SUPERPANG_00235	2513	2024	648	13	2611	1855	343	108	3869	1998	1782	9	2088	1999	1349	6	2529	1326	964	83	3269	2328	24	28
SUPERPANG_00236	1677	1890	596	4	2257	1837	411	106	2371	1606	1438	8	1820	1867	1244	12	2182	1263	697	87	2574	2204	64	13
SUPERPANG_00237	10739	8341	2658	47	11173	7982	1447	564	11176	8083	7393	27	8523	8457	5462	39	9380	5532	3376	408	11846	9188	178	74
SUPERPANG_00238	31395	23816	7572	127	30028	21754	3666	1262	35437	22677	20548	73	23957	22992	15730	146	25443	15370	9851	978	34069	25346	436	205
SUPERPANG_00239	8728	8725	2477	51	9830	7925	1082	500	10844	7979	6639	20	7749	8244	5295	64	8629	5681	3300	359	11589	8474	170	139
SUPERPANG_00240	17408	10889	3450	50	14128	9561	1932	572	22273	10491	10484	49	12933	10875	6734	84	14096	7463	7183	441	19949	11905	284	124
SUPERPANG_00241	4469	4076	1353	37	4937	3679	452	212	5340	3710	2981	17	3766	3772	2624	31	3674	2625	1904	223	5603	3987	76	47
SUPERPANG_00242	681	697	173	4	855	671	85	56	750	612	529	0	653	787	502	9	680	531	266	29	947	743	15	6
SUPERPANG_00243	982	1329	307	10	1252	1287	159	73	1257	1124	854	7	1048	1156	791	13	1073	760	440	57	1550	1240	25	10
SUPERPANG_00244	1678	1741	574	8	2107	1531	222	105	1791	1634	1323	3	1695	1734	1236	9	1497	1263	511	92	2120	1894	33	19
SUPERPANG_00245	3797	4572	1173	21	5182	4042	531	262	4678	4213	3179	11	3941	4132	2770	18	3929	2990	1493	251	5563	4411	32	47
SUPERPANG_00246	8853	9485	2717	57	9457	8159	1068	468	9131	8713	6263	18	7406	8964	5934	75	7834	5926	2805	348	11907	9415	140	122
SUPERPANG_00247	10059	7943	2559	52	8971	6573	1050	412	10230	8389	6697	23	7288	7440	4931	73	7700	5331	2545	377	10873	8142	175	78
SUPERPANG_00248	21130	13310	4441	86	16458	11988	2092	785	25527	13600	11887	43	14998	13527	8533	115	15717	9413	7300	657	24666	14970	315	168
SUPERPANG_00249	19616	12406	4013	89	15113	10777	1978	678	22740	12297	10850	54	13252	12154	7871	74	15321	8537	6944	534	22137	13625	329	132
SUPERPANG_00250	12735	8838	2748	49	10501	7702	1292	546	13294	8409	7569	32	8689	8771	5738	84	9945	5842	4621	420	14495	9035	176	109
SUPERPANG_00251	2906	2157	672	5	2411	1800	303	146	2809	2077	1748	11	2037	2037	1378	19	2409	1430	876	141	3207	2252	39	18
SUPERPANG_00252	6319	4501	1400	36	5051	3629	714	291	5842	4263	3547	22	4245	4163	2821	27	4753	3083	1611	202	6419	4504	86	38
SUPERPANG_00253	21537	14865	4763	58	17504	12813	2430	826	19682	14316	12228	55	15051	14337	9544	104	16441	9993	5306	681	22422	16032	317	176
SUPERPANG_00254	4181	3308	1088	7	3613	2795	439	185	3949	2996	2568	9	2975	3000	2098	18	3196	2197	1060	166	4560	3544	43	35
SUPERPANG_00255	4077	4366	1356	29	4823	3823	586	258	4941	4246	3020	17	3600	4129	2766	53	4213	3095	1593	191	6004	4509	110	33
SUPERPANG_00256	1734	2043	517	24	1927	1842	280	122	2600	2036	1266	9	1597	2086	1373	10	2162	1366	951	87	3419	2073	37	16
SUPERPANG_00257	42057	25186	7625	155	31251	23125	3939	1350	46880	24675	20515	80	28107	24906	16233	151	31926	17821	19155	1053	52681	28466	641	255
SUPERPANG_00258	6080	4416	1464	48	5226	3870	742	233	6128	4560	3796	12	4266	4294	2677	23	4869	3244	1904	153	7187	4870	103	42
SUPERPANG_00259	8014	5664	1840	41	6895	4832	913	292	9238	5695	4724	15	5583	5889	3425	34	6259	3839	2331	247	8625	6290	141	70
SUPERPANG_00260	8974	7387	2319	54	8637	6737	1061	429	8868	7530	5752	30	6722	7177	4884	63	7096	5025	2620	366	9815	7805	136	86
SUPERPANG_00261	12364	11082	3280	61	12286	9757	1438	645	11973	10623	8315	33	9470	10441	6999	100	10068	7464	3684	525	12989	11306	173	163
SUPERPANG_00262	12717	9431	3170	69	11528	8585	1375	533	12380	9310	8121	45	9948	9461	6187	83	10388	6388	4286	468	12520	10539	187	106
SUPERPANG_00263	9324	11030	3425	71	11519	10076	1249	563	10842	10857	6133	50	9470	10836	7204	62	10034	7315	3713	459	12736	11192	202	129
SUPERPANG_00264	3955	3253	1134	15	3705	2806	483	181	3390	3188	2724	30	2963	3094	2043	25	3233	2265	995	161	3726	3408	51	36
SUPERPANG_00265	12272	8507	2979	45	10146	7399	1474	466	10762	8219	7423	32	8967	8292	5281	61	9385	5816	2762	375	11118	9698	215	90
SUPERPANG_00266	5051	3739	1320	25	4388	3393	561	198	4017	3583	3252	23	3515	3852	2428	27	3853	2553	1207	117	4628	4131	98	42
SUPERPANG_00267	3578	3466	1108	16	3982	3276	476	221	3378	3324	2628	13	3335	3596	2343	20	3517	2403	1136	124	4274	3696	85	33
SUPERPANG_00268	14287	11151	3590	73	13067	10151	1716	714	12913	11230	8735	43	10762	10992	7577	76	11618	7773	3609	586	14445	11818	249	168
SUPERPANG_00269	8139	5632	1965	49	6552	5166	915	329	7487	5682	4980	41	5570	5543	3664	37	6524	3770	1967	275	7484	6186	114	55
SUPERPANG_00270	10973	8262	2785	35	9676	7448	1204	392	10042	7763	6620	47	7895	7855	5320	58	8679	5657	2881	376	10844	8662	133	90
SUPERPANG_00271	16029	10977	3670	53	12961	9703	1714	670	13718	10816	9340	52	10712	10790	7053	68	12874	7257	3702	486	15061	11568	233	100
SUPERPANG_00272	17524	13830	4620	100	15737	12442	2077	772	15458	13783	11041	46	13172	13288	8910	92	14030	9619	3810	628	17549	15011	252	186
SUPERPANG_00273	3505	3122	1029	33	3764	2906	563	176	3002	3121	2292	3	2937	3351	2225	20	3298	2298	879	142	3854	3337	63	15
SUPERPANG_00274	2128	2668	524	23	2432	2586	454	182	2013	2157	1305	9	1911	2513	1714	33	2541	1449	970	80	3205	2175	50	37
SUPERPANG_00275	22469	16489	5169	108	19660	15250	2435	945	24220	16727	14206	69	16113	16337	10471	108	18290	11318	8001	691	23996	17697	378	165
SUPERPANG_00276	6115	4683	1478	18	5530	4040	712	214	7825	4594	4308	10	4760	4707	3020	34	5181	3112	4057	229	7406	4923	146	49
SUPERPANG_00277	7301	5125	1688	40	5972	4938	845	279	7482	5012	4870	14	5054	5039	3447	30	5867	3555	3227	256	7646	5302	159	53
SUPERPANG_00278	3393	2545	842	16	2737	2129	380	128	3664	2402	2126	5	2513	2296	1481	9	2557	1637	1174	116	3409	2445	50	30
SUPERPANG_00279	19650	14448	5084	84	17181	13503	2227	797	21428	14746	12470	55	14882	14964	9790	115	16647	10053	7407	646	23004	15814	365	140
SUPERPANG_00280	4556	3283	1107	14	3733	2800	488	158	5253	3336	2730	14	3549	3245	2130	22	3998	2222	1698	132	5302	3412	59	30
SUPERPANG_00281	7938	5215	1723	41	6165	4681	793	274	8184	5294	4594	17	5177	4954	3256	42	6171	3679	2518	245	8199	5525	129	36
SUPERPANG_00282	4534	3205	1063	19	3801	2962	465	148	4734	3202	2681	14	3065	3083	1899	20	3575	2215	1317	100	4762	3371	40	33
SUPERPANG_00283	7285	5241	1762	42	6590	4842	831	324	7039	5210	4530	17	5296	5236	3587	22	6274	3640	2327	215	8137	5860	128	54
SUPERPANG_00284	13058	10431	3582	74	12092	9982	1461	552	14269	10282	8709	45	10512	10492	6699	69	12022	7152	5589	442	16072	11611	266	116
SUPERPANG_00285	18855	14538	4458	74	17378	13912	2040	893	20845	14541	12079	115	14455	14552	9485	161	15636	10224	7612	736	21038	16220	345	181
SUPERPANG_00286	31121	22129	7416	137	25636	19745	3254	1151	25134	21499	18876	112	22701	21600	14531	171	25092	15613	6591	1058	27452	23932	332	263
SUPERPANG_00287	19176	18565	5748	87	21139	16357	2031	1041	15803	18217	11708	78	16520	18476	12116	178	14824	12368	4499	829	17386	18747	289	253
SUPERPANG_00288	4798	10556	1895	48	7019	9873	801	666	5728	9852	3341	62	6208	10057	7235	110	5984	6440	2202	373	8187	7461	137	175
SUPERPANG_00289	703	1888	205	9	1125	1781	141	110	944	1481	604	10	1010	1753	1206	14	1038	991	354	49	1425	1245	12	20
SUPERPANG_00290	18947	22618	5411	161	20536	21388	2130	1559	14957	21393	11511	143	16578	21655	15452	233	14883	14148	5128	956	17821	18859	212	297
SUPERPANG_00291	12261	9654	3144	53	11133	8572	1091	549	7934	9572	7102	23	9459	9433	6132	70	7782	6726	2583	400	8145	10294	145	72
SUPERPANG_00292	10806	11982	3339	48	12835	10774	1079	737	10200	10904	5225	75	10367	10961	7842	102	9339	7912	3392	480	10618	11197	179	149
SUPERPANG_00293	20472	14996	4993	93	17986	13658	2235	863	20127	15320	12551	82	16004	14742	10186	120	17587	10703	7320	677	18832	16946	302	198
SUPERPANG_00294	9028	8811	2633	54	9517	7956	1217	533	9859	8435	4688	32	8057	8602	5679	55	9455	5928	4120	386	10647	8879	170	89
SUPERPANG_00295	19489	14146	4627	80	16584	12358	1990	762	15928	13876	11611	53	14326	13592	8927	98	15183	9485	5386	601	17361	15350	267	187
SUPERPANG_00296	7836	5557	1756	27	6531	4957	832	381	6126	5574	4661	19	5399	5418	3655	47	5872	3811	1705	278	6707	6205	68	45
SUPERPANG_00297	3856	2498	853	13	2991	2372	390	192	2877	2549	2225	11	2554	2487	1692	19	2866	1723	790	104	3280	2866	49	24
SUPERPANG_00298	9116	6501	2211	48	7960	6180	850	328	6705	6694	4952	19	6538	6289	4263	42	7104	4604	1809	290	7784	7175	119	63
SUPERPANG_00299	598	581	154	11	508	461	75	21	500	478	314	1	477	465	366	4	572	322	153	25	624	518	7	3
SUPERPANG_00300	12988	10244	3667	72	11858	9241	1542	533	10086	10166	8198	46	10330	10024	6698	80	10985	6826	3090	482	11604	11063	142	93
SUPERPANG_00301	18316	20939	5645	138	21074	18341	2737	1236	17184	18826	13705	148	16823	20259	12946	211	17633	13211	5677	895	21125	20183	452	228
SUPERPANG_00302	13668	10009	3256	39	11665	8831	1483	593	12287	9702	8217	45	10195	9686	6341	58	10907	6816	3693	528	12988	11203	224	107
SUPERPANG_00303	8325	5883	1796	42	6808	5403	1011	346	8310	5594	5115	23	5988	5878	3689	72	6611	4162	3367	262	8379	6423	177	69
SUPERPANG_00304	5694	3716	1130	25	4617	3328	666	253	6917	3716	3299	11	3933	3598	2184	49	4665	2532	2525	163	6007	4272	118	22
SUPERPANG_00305	6247	4618	1381	22	5299	4257	665	235	7131	4584	4086	14	4567	4737	3073	32	5352	3041	2998	185	7029	4912	173	60
SUPERPANG_00306	10780	8213	2621	54	9305	7583	1056	452	10384	8176	6553	32	7763	8029	5331	64	8610	5643	3261	356	10978	9189	171	116
SUPERPANG_00307	7246	5611	1691	25	6375	4956	779	334	6807	5424	4384	23	5227	5178	3432	26	5443	3809	1890	244	7416	6079	76	52
SUPERPANG_00308	21883	15774	5088	103	18536	14281	2379	900	21069	16310	12701	60	15339	15934	10108	136	18335	10966	5715	656	21593	17584	358	201
SUPERPANG_00309	10901	6399	2132	42	7884	6058	1085	414	11523	6622	5724	19	6899	6621	4168	34	8424	4563	2749	248	10391	7482	151	75
SUPERPANG_00310	7400	6605	1984	35	7421	6402	942	395	8516	6885	5125	30	6245	6652	4362	55	7272	4620	2495	279	9202	7014	128	62
SUPERPANG_00311	758	950	226	7	905	866	151	68	1004	838	567	7	723	895	630	15	961	588	349	25	1266	860	27	13
SUPERPANG_00312	12646	10329	3163	68	11815	9209	1848	568	13720	9698	8145	48	9712	10042	6584	73	11791	6764	4227	481	13901	10648	238	123
SUPERPANG_00313	28271	17197	5492	91	20598	15551	2716	938	28279	17148	14915	67	18723	17005	10755	164	20323	11578	7192	748	26950	18861	356	131
SUPERPANG_00314	4995	3583	1288	38	4498	3404	567	219	5472	3567	3009	13	3569	3485	2436	21	3856	2629	1433	177	5170	4177	69	57
SUPERPANG_00315	6982	8259	2540	72	8760	7484	998	471	7804	7852	3919	48	6489	8067	5196	74	6863	5346	2422	396	9072	8183	147	107
SUPERPANG_00316	5004	9601	1207	66	6061	8873	820	543	6280	8377	3380	33	6020	8874	6507	90	6406	5451	2311	266	9310	6307	122	154
SUPERPANG_00317	8941	9744	3189	41	10657	8608	1095	563	8434	9235	5244	69	8285	9114	6197	69	7677	6383	2506	381	9942	9913	176	113
SUPERPANG_00318	2936	2818	940	15	3083	2478	387	129	2796	2698	1877	9	2414	2571	1592	17	2654	1771	813	106	2978	2635	39	19
SUPERPANG_00319	5987	4195	1497	10	5219	3639	671	240	6079	4272	3469	14	4600	4277	2698	16	4689	3156	1453	170	5699	5068	84	54
SUPERPANG_00320	5774	4121	1299	29	4920	3826	574	254	5112	4050	3584	11	4027	4152	2703	40	4283	2962	1529	204	5652	4192	108	45
SUPERPANG_00321	19035	12478	4484	70	14782	11147	1868	642	18705	11808	10566	40	13242	12349	7738	64	14103	8636	5992	488	20288	13934	242	148
SUPERPANG_00322	8968	5961	1911	40	6703	5412	861	344	9698	5481	5669	22	6492	5848	3659	23	6811	3913	4639	254	10917	6125	131	48
SUPERPANG_00323	11066	6712	2014	66	7773	5781	903	336	12463	5888	5342	10	8267	6539	4227	37	9052	4519	8707	242	15034	7318	222	44
SUPERPANG_00324	22000	13542	4778	98	17343	12163	2164	735	22467	13814	13061	59	14851	13820	9044	54	17405	9919	10752	535	27116	15165	400	148
SUPERPANG_00325	17575	12208	4096	90	14354	10943	1913	700	20990	11981	10665	65	12432	12108	7544	86	13981	8647	5748	467	20181	14037	249	92
SUPERPANG_00326	17295	16192	5038	76	18243	14385	2388	859	15685	15525	11904	58	14336	15594	10441	100	15813	11050	5123	722	19569	16730	282	212
SUPERPANG_00327	3293	4678	842	28	3803	4056	649	296	3588	4233	2136	18	3384	4323	3041	69	4121	2966	1150	180	4511	3803	128	64
SUPERPANG_00328	12252	9742	3121	62	11414	8827	1356	537	9844	9715	7515	29	9339	9415	5991	102	9268	6635	2469	444	10512	10691	168	93
SUPERPANG_00329	4356	3908	1224	19	4376	3573	521	267	3962	3900	3089	56	3626	3878	2619	41	3792	2690	1198	165	4461	4073	82	43
SUPERPANG_00330	4189	3513	1055	17	4074	3260	395	227	3455	3359	2743	12	3221	3288	2185	21	3340	2313	1012	154	3795	3728	99	29
SUPERPANG_00331	4989	3560	1112	35	4461	3378	525	179	4046	3466	2878	9	3675	3442	2531	17	3824	2585	1109	127	4574	3832	61	39
SUPERPANG_00332	6334	4813	1703	42	5748	4619	765	250	5804	4883	4195	12	4750	4542	3182	29	5244	3535	1684	189	6284	5535	80	46
SUPERPANG_00333	9284	7242	2347	35	8514	6834	900	427	9210	7199	5806	19	6665	7204	4652	37	7438	5098	2901	309	9893	7859	100	101
SUPERPANG_00334	13637	9080	2827	79	10552	7966	1455	495	17578	8926	7776	39	9485	9166	5840	50	10944	6126	5197	418	15453	10009	233	108
SUPERPANG_00335	14727	9330	3183	66	11272	8781	1431	531	17244	9533	8349	34	9858	9457	5775	43	11509	6581	4542	441	15855	10720	199	88
SUPERPANG_00336	18692	13292	4320	71	15308	11689	1883	759	20298	12809	11056	38	13062	13130	8252	57	14957	9337	6391	530	19754	14619	266	148
SUPERPANG_00337	19199	12877	4112	97	15809	11425	2269	810	18661	13094	11189	76	13077	12794	8373	140	14892	9160	5224	562	19542	14165	400	140
SUPERPANG_00338	10853	9070	3049	51	10183	7991	1471	512	13461	8653	7075	34	8232	8779	5870	42	9968	6284	4173	376	12512	9882	168	89
SUPERPANG_00339	5403	8878	1265	50	6447	8109	1113	612	8140	7537	3929	68	5812	8262	5892	70	7756	5190	3655	254	11124	6184	183	106
SUPERPANG_00340	6613	5670	1747	33	6578	4876	773	321	8084	5474	4644	39	5237	5294	3318	44	5675	3809	2609	244	8298	5816	159	56
SUPERPANG_00341	9068	5710	1687	55	6874	4813	821	350	11036	5597	4084	23	6656	5460	3488	31	6838	3898	4258	262	10621	6327	144	55
SUPERPANG_00342	22475	13295	4324	113	16099	11750	2149	785	24895	13489	11740	37	14248	13301	8124	68	16557	9467	7180	498	24372	14453	313	107
SUPERPANG_00343	18178	10879	3547	47	12897	9228	1759	579	20327	10735	9369	36	11900	10530	6815	62	12826	7466	6729	436	19509	11824	386	106
SUPERPANG_00344	1726	1017	346	3	1212	847	163	54	1834	949	1000	3	1147	1024	623	5	1205	687	654	29	1957	1087	32	11
SUPERPANG_00345	18047	13480	4350	108	15851	12026	2183	765	22668	12470	11661	35	13501	13121	8461	109	14459	9197	6945	646	21812	14660	426	123
SUPERPANG_00346	2539	2539	801	13	2725	2148	406	156	3677	2480	1659	13	2160	2449	1546	22	2353	1695	1136	87	3581	2685	129	38
SUPERPANG_00347	9683	13202	3805	81	13146	11674	1666	761	13316	12587	6461	164	10240	12475	8534	187	10629	8442	4762	470	15332	12721	438	137
SUPERPANG_00348	8227	7157	2388	40	8571	6596	1273	387	10287	7178	6311	25	6600	7291	4735	49	7271	5292	2937	281	10016	6965	170	65
SUPERPANG_00349	12362	8444	2863	35	9918	7341	1372	364	15477	8293	7380	32	8987	8155	5509	42	9218	5761	3572	357	13373	9517	152	68
